STT,C1,C2,D,H,C/D,H/D
46,379,405,2060,1307,0.18398058252427185,0.6344660194174757
47,374,397,2065,1307,0.1811138014527845,0.6329297820823244
48,374,394,2065,1307,0.1811138014527845,0.6329297820823244
49,383,399,2060,1307,0.1859223300970874,0.6344660194174757
Next checktime
0,375,400,2060,1307,0.1820388349514563,0.6344660194174757
1,375,395,2065,1307,0.18159806295399517,0.6329297820823244
2,375,402,2060,1307,0.1820388349514563,0.6344660194174757
3,376,394,2065,1307,0.1820823244552058,0.6329297820823244
4,375,400,2060,1307,0.1820388349514563,0.6344660194174757
5,380,399,2060,1307,0.18446601941747573,0.6344660194174757
6,380,399,2060,1307,0.18446601941747573,0.6344660194174757
7,375,397,2065,1307,0.18159806295399517,0.6329297820823244
8,375,397,2060,1307,0.1820388349514563,0.6344660194174757
9,375,393,2065,1307,0.18159806295399517,0.6329297820823244
10,379,404,2060,1307,0.18398058252427185,0.6344660194174757
11,375,404,2060,1307,0.1820388349514563,0.6344660194174757
12,375,394,2065,1307,0.18159806295399517,0.6329297820823244
13,375,394,2065,1307,0.18159806295399517,0.6329297820823244
14,375,394,2065,1307,0.18159806295399517,0.6329297820823244
15,377,397,2065,1307,0.18256658595641648,0.6329297820823244
16,373,396,2065,1307,0.18062953995157385,0.6329297820823244
17,382,395,2065,1307,0.18498789346246974,0.6329297820823244
18,375,394,2065,1307,0.18159806295399517,0.6329297820823244
19,382,393,2065,1307,0.18498789346246974,0.6329297820823244
20,375,394,2065,1307,0.18159806295399517,0.6329297820823244
21,375,397,2065,1307,0.18159806295399517,0.6329297820823244
22,375,397,2065,1307,0.18159806295399517,0.6329297820823244
23,372,394,2065,1307,0.18014527845036318,0.6329297820823244
24,375,397,2065,1307,0.18159806295399517,0.6329297820823244
25,380,400,2065,1307,0.18401937046004843,0.6329297820823244
26,373,395,2065,1307,0.18062953995157385,0.6329297820823244
27,381,394,2065,1307,0.18450363196125907,0.6329297820823244
28,375,397,2065,1307,0.18159806295399517,0.6329297820823244
29,375,397,2065,1307,0.18159806295399517,0.6329297820823244
30,376,399,2060,1307,0.1825242718446602,0.6344660194174757
31,375,399,2060,1307,0.1820388349514563,0.6344660194174757
32,374,406,2060,1307,0.18155339805825244,0.6344660194174757
33,381,396,2065,1307,0.18450363196125907,0.6329297820823244
34,375,394,2065,1307,0.18159806295399517,0.6329297820823244
35,381,400,2060,1307,0.1849514563106796,0.6344660194174757
36,375,398,2060,1307,0.1820388349514563,0.6344660194174757
37,375,398,2060,1307,0.1820388349514563,0.6344660194174757
38,376,395,2065,1307,0.1820823244552058,0.6329297820823244
39,373,410,2060,1307,0.18106796116504853,0.6344660194174757
40,375,404,2060,1307,0.1820388349514563,0.6344660194174757
41,375,399,2060,1307,0.1820388349514563,0.6344660194174757
42,374,395,2065,1307,0.1811138014527845,0.6329297820823244
43,375,395,2065,1307,0.18159806295399517,0.6329297820823244
44,378,394,2065,1307,0.18305084745762712,0.6329297820823244
45,375,393,2065,1307,0.18159806295399517,0.6329297820823244
46,375,404,2060,1307,0.1820388349514563,0.6344660194174757
47,376,397,2065,1307,0.1820823244552058,0.6329297820823244
48,374,395,2065,1307,0.1811138014527845,0.6329297820823244
49,376,399,2060,1307,0.1825242718446602,0.6344660194174757
Next checktime
0,375,392,2065,1307,0.18159806295399517,0.6329297820823244
1,375,393,2065,1307,0.18159806295399517,0.6329297820823244
2,375,395,2065,1307,0.18159806295399517,0.6329297820823244
3,376,392,2065,1307,0.1820823244552058,0.6329297820823244
4,375,394,2065,1307,0.18159806295399517,0.6329297820823244
5,376,397,2065,1307,0.1820823244552058,0.6329297820823244
6,376,389,2065,1307,0.1820823244552058,0.6329297820823244
7,375,389,2065,1307,0.18159806295399517,0.6329297820823244
8,375,396,2065,1307,0.18159806295399517,0.6329297820823244
9,376,399,2060,1307,0.1825242718446602,0.6344660194174757
10,374,402,2065,1307,0.1811138014527845,0.6329297820823244
11,375,400,2065,1307,0.18159806295399517,0.6329297820823244
12,375,395,2065,1307,0.18159806295399517,0.6329297820823244
13,381,400,2060,1307,0.1849514563106796,0.6344660194174757
14,375,397,2060,1307,0.1820388349514563,0.6344660194174757
15,375,397,2060,1307,0.1820388349514563,0.6344660194174757
16,375,390,2060,1307,0.1820388349514563,0.6344660194174757
17,375,394,2065,1307,0.18159806295399517,0.6329297820823244
18,376,396,2060,1307,0.1825242718446602,0.6344660194174757
19,375,400,2065,1307,0.18159806295399517,0.6329297820823244
20,376,395,2065,1307,0.1820823244552058,0.6329297820823244
21,375,400,2060,1307,0.1820388349514563,0.6344660194174757
22,376,395,2065,1307,0.1820823244552058,0.6329297820823244
23,376,395,2065,1307,0.1820823244552058,0.6329297820823244
24,380,398,2060,1307,0.18446601941747573,0.6344660194174757
25,380,399,2060,1307,0.18446601941747573,0.6344660194174757
26,376,395,2065,1307,0.1820823244552058,0.6329297820823244
27,375,400,2060,1307,0.1820388349514563,0.6344660194174757
28,375,400,2060,1307,0.1820388349514563,0.6344660194174757
29,375,400,2060,1307,0.1820388349514563,0.6344660194174757
30,375,400,2060,1307,0.1820388349514563,0.6344660194174757
31,375,404,2060,1307,0.1820388349514563,0.6344660194174757
32,379,398,2060,1307,0.18398058252427185,0.6344660194174757
33,375,399,2060,1307,0.1820388349514563,0.6344660194174757
34,375,399,2060,1307,0.1820388349514563,0.6344660194174757
35,381,393,2060,1307,0.1849514563106796,0.6344660194174757
36,375,404,2060,1307,0.1820388349514563,0.6344660194174757
37,375,399,2060,1307,0.1820388349514563,0.6344660194174757
38,375,399,2060,1307,0.1820388349514563,0.6344660194174757
39,376,400,2060,1307,0.1825242718446602,0.6344660194174757
40,376,399,2060,1307,0.1825242718446602,0.6344660194174757
41,374,406,2060,1307,0.18155339805825244,0.6344660194174757
42,380,400,2065,1307,0.18401937046004843,0.6329297820823244
43,381,399,2060,1307,0.1849514563106796,0.6344660194174757
44,375,398,2060,1307,0.1820388349514563,0.6344660194174757
45,381,400,2060,1307,0.1849514563106796,0.6344660194174757
46,375,398,2060,1307,0.1820388349514563,0.6344660194174757
47,375,399,2060,1307,0.1820388349514563,0.6344660194174757
48,375,398,2060,1307,0.1820388349514563,0.6344660194174757
49,375,399,2060,1307,0.1820388349514563,0.6344660194174757
Next checktime
0,375,396,2060,1307,0.1820388349514563,0.6344660194174757
1,375,399,2060,1307,0.1820388349514563,0.6344660194174757
2,374,392,2060,1307,0.18155339805825244,0.6344660194174757
3,380,398,2060,1307,0.18446601941747573,0.6344660194174757
4,374,396,2065,1307,0.1811138014527845,0.6329297820823244
5,375,399,2060,1307,0.1820388349514563,0.6344660194174757
6,374,395,2065,1307,0.1811138014527845,0.6329297820823244
7,375,399,2060,1307,0.1820388349514563,0.6344660194174757
8,375,396,2065,1307,0.18159806295399517,0.6329297820823244
9,383,389,2065,1307,0.18547215496368039,0.6329297820823244
10,375,404,2060,1307,0.1820388349514563,0.6344660194174757
11,379,400,2060,1307,0.18398058252427185,0.6344660194174757
12,380,397,2060,1307,0.18446601941747573,0.6344660194174757
13,380,394,2065,1307,0.18401937046004843,0.6329297820823244
14,375,395,2065,1307,0.18159806295399517,0.6329297820823244
15,375,394,2065,1307,0.18159806295399517,0.6329297820823244
16,375,394,2065,1307,0.18159806295399517,0.6329297820823244
17,375,395,2065,1307,0.18159806295399517,0.6329297820823244
18,375,399,2060,1307,0.1820388349514563,0.6344660194174757
19,375,395,2065,1307,0.18159806295399517,0.6329297820823244
20,375,399,2060,1307,0.1820388349514563,0.6344660194174757
21,376,399,2065,1307,0.1820823244552058,0.6329297820823244
22,380,400,2060,1307,0.18446601941747573,0.6344660194174757
23,375,393,2060,1307,0.1820388349514563,0.6344660194174757
24,375,389,2065,1307,0.18159806295399517,0.6329297820823244
25,380,395,2065,1307,0.18401937046004843,0.6329297820823244
26,380,395,2065,1307,0.18401937046004843,0.6329297820823244
27,375,395,2065,1307,0.18159806295399517,0.6329297820823244
28,375,399,2060,1307,0.1820388349514563,0.6344660194174757
29,379,394,2065,1307,0.18353510895883776,0.6329297820823244
30,375,389,2065,1307,0.18159806295399517,0.6329297820823244
31,375,394,2065,1307,0.18159806295399517,0.6329297820823244
32,375,395,2065,1307,0.18159806295399517,0.6329297820823244
33,379,396,2065,1307,0.18353510895883776,0.6329297820823244
34,379,396,2065,1307,0.18353510895883776,0.6329297820823244
35,376,399,2060,1307,0.1825242718446602,0.6344660194174757
36,375,404,2060,1307,0.1820388349514563,0.6344660194174757
37,375,397,2065,1307,0.18159806295399517,0.6329297820823244
38,375,388,2065,1307,0.18159806295399517,0.6329297820823244
39,379,397,2065,1307,0.18353510895883776,0.6329297820823244
40,379,392,2065,1307,0.18353510895883776,0.6329297820823244
41,374,400,2060,1307,0.18155339805825244,0.6344660194174757
42,374,400,2060,1307,0.18155339805825244,0.6344660194174757
43,375,395,2065,1307,0.18159806295399517,0.6329297820823244
44,375,394,2065,1307,0.18159806295399517,0.6329297820823244
45,380,388,2065,1307,0.18401937046004843,0.6329297820823244
46,375,389,2065,1307,0.18159806295399517,0.6329297820823244
47,375,395,2065,1307,0.18159806295399517,0.6329297820823244
48,379,394,2065,1307,0.18353510895883776,0.6329297820823244
49,377,397,2065,1307,0.18256658595641648,0.6329297820823244
Next checktime
0,377,397,2065,1307,0.18256658595641648,0.6329297820823244
1,375,391,2065,1307,0.18159806295399517,0.6329297820823244
2,373,394,2065,1307,0.18062953995157385,0.6329297820823244
3,380,389,2065,1307,0.18401937046004843,0.6329297820823244
4,381,394,2065,1307,0.18450363196125907,0.6329297820823244
5,375,396,2065,1307,0.18159806295399517,0.6329297820823244
6,380,401,2065,1307,0.18401937046004843,0.6329297820823244
7,380,401,2065,1307,0.18401937046004843,0.6329297820823244
8,379,400,2060,1307,0.18398058252427185,0.6344660194174757
9,375,393,2060,1307,0.1820388349514563,0.6344660194174757
10,375,401,2060,1307,0.1820388349514563,0.6344660194174757
11,374,395,2065,1307,0.1811138014527845,0.6329297820823244
12,375,393,2065,1307,0.18159806295399517,0.6329297820823244
13,375,394,2065,1307,0.18159806295399517,0.6329297820823244
14,375,393,2065,1307,0.18159806295399517,0.6329297820823244
15,370,395,2065,1307,0.1791767554479419,0.6329297820823244
16,373,398,2065,1307,0.18062953995157385,0.6329297820823244
17,374,383,2065,1307,0.1811138014527845,0.6329297820823244
18,376,395,2065,1307,0.1820823244552058,0.6329297820823244
19,381,404,2060,1307,0.1849514563106796,0.6344660194174757
20,374,399,2060,1307,0.18155339805825244,0.6344660194174757
21,376,396,2065,1307,0.1820823244552058,0.6329297820823244
22,375,399,2060,1307,0.1820388349514563,0.6344660194174757
23,375,392,2065,1307,0.18159806295399517,0.6329297820823244
24,375,399,2060,1307,0.1820388349514563,0.6344660194174757
25,375,399,2060,1307,0.1820388349514563,0.6344660194174757
26,379,393,2060,1307,0.18398058252427185,0.6344660194174757
27,375,398,2060,1307,0.1820388349514563,0.6344660194174757
28,374,404,2060,1307,0.18155339805825244,0.6344660194174757
29,375,400,2060,1307,0.1820388349514563,0.6344660194174757
30,375,398,2060,1307,0.1820388349514563,0.6344660194174757
31,375,395,2065,1307,0.18159806295399517,0.6329297820823244
32,376,398,2060,1307,0.1825242718446602,0.6344660194174757
33,375,400,2060,1307,0.1820388349514563,0.6344660194174757
34,375,394,2065,1307,0.18159806295399517,0.6329297820823244
35,374,402,2065,1307,0.1811138014527845,0.6329297820823244
36,375,399,2060,1307,0.1820388349514563,0.6344660194174757
37,376,395,2065,1307,0.1820823244552058,0.6329297820823244
38,380,398,2060,1307,0.18446601941747573,0.6344660194174757
39,379,394,2065,1307,0.18353510895883776,0.6329297820823244
40,375,389,2065,1307,0.18159806295399517,0.6329297820823244
41,374,393,2060,1307,0.18155339805825244,0.6344660194174757
42,374,393,2060,1307,0.18155339805825244,0.6344660194174757
43,375,394,2065,1307,0.18159806295399517,0.6329297820823244
44,379,404,2060,1307,0.18398058252427185,0.6344660194174757
45,380,392,2065,1307,0.18401937046004843,0.6329297820823244
46,379,394,2065,1307,0.18353510895883776,0.6329297820823244
47,375,400,2060,1307,0.1820388349514563,0.6344660194174757
48,373,392,2060,1307,0.18106796116504853,0.6344660194174757
49,375,398,2060,1307,0.1820388349514563,0.6344660194174757
Next checktime
0,375,399,2060,1307,0.1820388349514563,0.6344660194174757
1,376,395,2065,1307,0.1820823244552058,0.6329297820823244
2,376,393,2060,1307,0.1825242718446602,0.6344660194174757
3,375,399,2060,1307,0.1820388349514563,0.6344660194174757
4,375,404,2060,1307,0.1820388349514563,0.6344660194174757
5,374,395,2065,1307,0.1811138014527845,0.6329297820823244
6,376,395,2065,1307,0.1820823244552058,0.6329297820823244
7,375,393,2060,1307,0.1820388349514563,0.6344660194174757
8,375,395,2065,1307,0.18159806295399517,0.6329297820823244
9,375,395,2065,1307,0.18159806295399517,0.6329297820823244
10,376,400,2060,1307,0.1825242718446602,0.6344660194174757
11,375,394,2065,1307,0.18159806295399517,0.6329297820823244
12,374,395,2065,1307,0.1811138014527845,0.6329297820823244
13,372,395,2065,1307,0.18014527845036318,0.6329297820823244
14,379,397,2065,1307,0.18353510895883776,0.6329297820823244
15,375,404,2060,1307,0.1820388349514563,0.6344660194174757
16,375,404,2060,1307,0.1820388349514563,0.6344660194174757
17,375,388,2065,1307,0.18159806295399517,0.6329297820823244
18,382,400,2065,1307,0.18498789346246974,0.6329297820823244
19,374,402,2060,1307,0.18155339805825244,0.6344660194174757
20,375,399,2060,1307,0.1820388349514563,0.6344660194174757
21,375,399,2060,1307,0.1820388349514563,0.6344660194174757
22,373,404,2060,1307,0.18106796116504853,0.6344660194174757
23,375,404,2060,1307,0.1820388349514563,0.6344660194174757
24,375,404,2060,1307,0.1820388349514563,0.6344660194174757
25,374,394,2065,1307,0.1811138014527845,0.6329297820823244
26,376,396,2060,1307,0.1825242718446602,0.6344660194174757
27,373,388,2065,1307,0.18062953995157385,0.6329297820823244
28,379,393,2060,1307,0.18398058252427185,0.6344660194174757
29,375,401,2065,1307,0.18159806295399517,0.6329297820823244
30,375,400,2065,1307,0.18159806295399517,0.6329297820823244
31,375,399,2060,1307,0.1820388349514563,0.6344660194174757
32,374,399,2060,1307,0.18155339805825244,0.6344660194174757
33,383,394,2065,1307,0.18547215496368039,0.6329297820823244
34,375,395,2065,1307,0.18159806295399517,0.6329297820823244
35,381,399,2060,1307,0.1849514563106796,0.6344660194174757
36,379,396,2065,1307,0.18353510895883776,0.6329297820823244
37,376,395,2065,1307,0.1820823244552058,0.6329297820823244
38,375,395,2065,1307,0.18159806295399517,0.6329297820823244
39,375,393,2060,1307,0.1820388349514563,0.6344660194174757
40,382,395,2065,1307,0.18498789346246974,0.6329297820823244
41,374,395,2065,1307,0.1811138014527845,0.6329297820823244
42,376,399,2060,1307,0.1825242718446602,0.6344660194174757
43,374,406,2060,1307,0.18155339805825244,0.6344660194174757
44,375,398,2060,1307,0.1820388349514563,0.6344660194174757
45,374,394,2065,1307,0.1811138014527845,0.6329297820823244
46,375,398,2060,1307,0.1820388349514563,0.6344660194174757
47,375,395,2065,1307,0.18159806295399517,0.6329297820823244
48,379,394,2065,1307,0.18353510895883776,0.6329297820823244
49,381,395,2065,1307,0.18450363196125907,0.6329297820823244
Next checktime
0,382,400,2060,1307,0.18543689320388348,0.6344660194174757
1,375,395,2065,1307,0.18159806295399517,0.6329297820823244
2,382,399,2060,1307,0.18543689320388348,0.6344660194174757
3,375,400,2065,1307,0.18159806295399517,0.6329297820823244
4,378,395,2065,1307,0.18305084745762712,0.6329297820823244
5,374,395,2065,1307,0.1811138014527845,0.6329297820823244
6,374,393,2060,1307,0.18155339805825244,0.6344660194174757
7,370,399,2060,1307,0.1796116504854369,0.6344660194174757
8,376,403,2060,1307,0.1825242718446602,0.6344660194174757
9,375,401,2060,1307,0.1820388349514563,0.6344660194174757
10,383,400,2060,1307,0.1859223300970874,0.6344660194174757
11,379,394,2065,1307,0.18353510895883776,0.6329297820823244
12,379,398,2060,1307,0.18398058252427185,0.6344660194174757
13,374,401,2060,1307,0.18155339805825244,0.6344660194174757
14,376,395,2065,1307,0.1820823244552058,0.6329297820823244
15,375,394,2065,1307,0.18159806295399517,0.6329297820823244
16,375,399,2060,1307,0.1820388349514563,0.6344660194174757
17,375,400,2060,1307,0.1820388349514563,0.6344660194174757
18,375,400,2060,1307,0.1820388349514563,0.6344660194174757
19,376,402,2060,1307,0.1825242718446602,0.6344660194174757
20,375,400,2065,1307,0.18159806295399517,0.6329297820823244
21,374,398,2060,1307,0.18155339805825244,0.6344660194174757
22,379,399,2060,1307,0.18398058252427185,0.6344660194174757
